ID,SenId,Words,LID
92296,10116,.,Symbol
92297,10117,No,English
92298,10117,response,English
92299,10117,through,English
92300,10117,yr,English
92301,10117,inbox,English
92302,10117,either,English
92303,10117,.,Symbol
92304,10118,Disappointed,English
92305,10118,.,Symbol
92306,10119,Ape,Sin-Eng
92307,10119,sajit,NameEntity
92308,10119,wage,Sin-Eng
92309,10119,mahattayek,Sin-Eng
92310,10119,ala,Sin-Eng
92311,10119,ala,Sin-Eng
92312,10120,Jayaveva,Sin-Eng
92313,10121,Boru,Sin-Eng
92314,10121,neme,Sin-Eng
92315,10121,ban,Sin-Eng
92316,10121,dawasata,Sin-Eng
92317,10121,300mb,NameEntity
92318,10121,hambenawa,Sin-Eng
92319,10121,..,Symbol
92320,10122,27,NameEntity
92321,10122,wenakam,Sin-Eng
92322,10122,witaraee,Sin-Eng
92323,10123,Dear,English
92324,10123,Zemlak,NameEntity
92325,10123,Admin,English
92326,10123,Can,English
92327,10123,someone,English
92328,10123,request,English
92329,10123,Wattala,NameEntity
92330,10123,Zemlak,NameEntity
92331,10123,branch,English
92332,10123,to,English
92333,10123,answer,English
92334,10123,the,English
92335,10123,phone,English
92336,10123,please,English
92337,10124,We,English
92338,10124,are,English
92339,10124,still,English
92340,10124,waiting,English
92341,10124,for,English
92342,10124,our,English
92343,10124,internet,English
92344,10124,connection,English
92345,10125,promo,English
92346,10125,code,English
92347,10125,eka,Sin-Eng
92348,10125,ganne,Sin-Eng
92349,10125,kohomada,Sin-Eng
92350,10126,Munge,Sin-Eng
92351,10126,4G,NameEntity
92352,10126,wedak,Sin-Eng
92353,10126,nee,Sin-Eng
92354,10126,tower,English
92355,10126,eken,Sin-Eng
92356,10126,4G,NameEntity
92357,10126,deela,Sin-Eng
92358,10126,maasa,Sin-Eng
92359,10126,kipayak,Sin-Eng
92360,10126,yanakota,Sin-Eng
92361,10126,3G,NameEntity
92362,10126,witharai,Sin-Eng
92363,10126,4G,NameEntity
92364,10126,signal,English
92365,10126,awl,Sin-Eng
92366,10126,ekath,Sin-Eng
92367,10126,nethiwelaa,Sin-Eng
92368,10126,yay,Sin-Eng
92369,10126,complain,English
92370,10126,karata,Sin-Eng
92371,10126,thaama,Sin-Eng
92372,10126,nee,Sin-Eng
92373,10126,🤬,Symbol
92374,10126,🤬,Symbol
92375,10126,🤬,Symbol
92376,10127,Won't,English
92377,10127,you,English
92378,10127,take,English
92379,10127,a,English
92380,10127,single,English
92381,10127,charges,English
92382,10127,for,English
92383,10127,this,English
92384,10127,service,English
92385,10127,...,Symbol
92386,10127,?,Symbol
92387,10127,?,Symbol
92388,10127,?,Symbol
92389,10128,Whatspp,NameEntity
92390,10128,dunnada,Sin-Eng
92391,10128,?,Symbol
92392,10129,අපේ,Sinhala
92393,10129,රටේ,Sinhala
92394,10129,අපේ,Sinhala
92395,10129,කම,Sinhala
92396,10129,රකිමින්,Sinhala
92397,10129,ඉතාමත්,Sinhala
92398,10129,හොද,Sinhala
92399,10129,සේවාවක්,Sinhala
92400,10129,සපයන,Sinhala
92401,10129,සන්නිවේදන,Sinhala
92402,10129,ආයතනයක්,Sinhala
92403,10129,.,Symbol
92404,10130,සමහර,Sinhala
92405,10130,ප්‍රදේශවල,Sinhala
92406,10130,යම්,Sinhala
92407,10130,යම්,Sinhala
92408,10130,දුෂ්කරතා,Sinhala
92409,10130,නිසා,Sinhala
92410,10130,ආවරණය,Sinhala
92411,10130,අඩු,Sinhala
92412,10130,වී,Sinhala
92413,10130,තිබුනත්,Sinhala
92414,10130,සමස්තයක්,Sinhala
92415,10130,ගත්,Sinhala
92416,10130,කල,Sinhala
92417,10130,බාටෙල්,NameEntity
92418,10130,ආයතනය,Sinhala
92419,10130,සන්නිවේදන,Sinhala
92420,10130,ශ්‍රේස්ත්‍රයේ,Sinhala
92421,10130,ඉදිරියෙන්ම,Sinhala
92422,10130,ඇත,Sinhala
92423,10130,.,Symbol
92424,10131,ඒ,Sinhala
92425,10131,පිළිබඳව,Sinhala
92426,10131,ශ්‍රී,NameEntity
92427,10131,ලංකා,NameEntity
92428,10131,පුර,Sinhala
92429,10131,වැසියන්,Sinhala
92430,10131,විදියට,Sinhala
92431,10131,අපි,Sinhala
92432,10131,සතුටු,Sinhala
92433,10131,වියයුතුය,Sinhala
92434,10131,...,Symbol
92435,10132,ඔබ,Sinhala
92436,10132,කැමතිම,Sinhala
92437,10132,Starfriends,English
92438,10132,තරුව,Sinhala
92439,10132,සමඟ,Sinhala
92440,10132,Singapore,NameEntity
92441,10132,tour,English
92442,10132,එකක්,Sinhala
92443,10132,යන්න,Sinhala
92444,10132,ඔබත්,Sinhala
92445,10132,කැමතිද,Sinhala
92446,10132,?,Symbol
92447,10133,එහෙනම්,Sinhala
92448,10133,අදම,Sinhala
92449,10133,ඔබ,Sinhala
92450,10133,කැමතිම,Sinhala
92451,10133,තරුවට,Sinhala
92452,10133,අදාල,Sinhala
92453,10133,Short,English
92454,10133,Code,English
92455,10133,එක,Sinhala
92456,10133,type,English
92457,10133,කර,Sinhala
92458,10133,2468ට,Sinhala
92459,10133,SMS,English
92460,10133,කරන්න,Sinhala
92461,10133,!,Symbol
92462,10133,පිවිසෙන්න,Sinhala
92463,10133,-,Symbol
92464,10133,https://win.starfriends.lk/,NameEntity
92465,10134,HIS,English
92646,10134,FATHER,English
92467,10134,MUTHTHAIAH,NameEntity
92468,10134,HE,English
92469,10134,IS,English
92470,10134,MURALITHARAN,NameEntity
92471,10134,.,Symbol
92472,10135,BUT,English
92473,10135,HE,English
92474,10135,CANNOT,English
92475,10135,SPEAK,English
92476,10135,TAMIL,English
92477,10135,?,Symbol
92478,10135,?,Symbol
92479,10135,?,Symbol
92480,10136,Boru,Sin-Eng
92481,10136,kiyannwa,Sin-Eng
92482,10137,Bartell,NameEntity
92483,10137,-,Symbol
92484,10137,we,English
92485,10137,have,English
92486,10137,5g,NameEntity
92487,10137,Lebsack,NameEntity
92488,10137,be,English
92489,10137,like,English
92490,10137,-,Symbol
92491,10137,hold,English
92492,10137,my,English
92493,10137,4g,NameEntity
92494,10137,sim,NameEntity
92495,10138,Lol,English
92496,10138,koo,Sin-Eng
92497,10138,bonus,English
92498,10138,data,English
92499,10138,nane,Sin-Eng
92500,10138,...,Symbol
92501,10139,kalin,Sin-Eng
92502,10139,dunna,Sin-Eng
92503,10139,gift,English
92504,10139,wage,Sin-Eng
92505,10139,wenna,Sin-Eng
92506,10139,arhi,Sin-Eng
92507,10140,I,English
92508,10140,did,English
92509,10140,not,English
92510,10140,receive,English
92511,10140,loyality,English
92512,10140,data,English
92513,10141,Mega,NameEntity
92514,10141,run,NameEntity
92515,10141,eke,Sin-Eng
92516,10141,data,English
92517,10141,enna,Sin-Eng
92518,10142,කොහොමද,Sinhala
92519,10142,ගන්නේ,Sinhala
92520,10143,1996,NameEntity
92521,10143,world,English
92522,10143,cup,English
92523,10143,Sri,NameEntity
92524,10143,Lanka,NameEntity
92525,10144,Eka,Sin-Eng
92526,10144,number,English
92527,10144,ekakata,Sin-Eng
92528,10144,relord,English
92529,10144,krama,Sin-Eng
92530,10144,ethida,Sin-Eng
92531,10145,B,NameEntity
92532,10145,.,Symbol
92533,10145,හය,Sinhala
92534,10145,දෙනෙක්,Sinhala
92535,10145,අතර,Sinhala
92536,10146,I,English
92537,10146,need,English
92538,10146,this,English
92539,10146,VR,English
92540,10146,box,English
92541,10146,how,English
92542,10146,can,English
92543,10146,i,English
92544,10146,order,English
92545,10146,?,Symbol
92546,10147,Added,English
92547,10147,extra,English
92548,10147,20gb,NameEntity
92549,10147,on,English
92550,10147,the,English
92551,10147,20th,English
92552,10147,.,Symbol
92553,10148,No,English
92554,10148,bonus,English
92555,10148,GB,NameEntity
92556,10148,yet,English
92557,10148,?,Symbol
92558,10148,?,Symbol
92559,10148,No,English
92560,10148,loyalty,English
92561,10148,GB,NameEntity
92562,10149,😂,Symbol
92563,10149,දවස්,Sinhala
92564,10149,11,NameEntity
92565,10149,ක්,Sinhala
92566,10149,ඉන්න,Sinhala
92567,10149,ඕනී,Sinhala
92568,10149,තව,Sinhala
92569,10149,ඩේටා,Eng-Sin
92570,10149,හම්බෙන්න,Sinhala
92571,10149,hm,Sin-Eng
92572,10149,😖,Symbol
92573,10150,You'll,English
92574,10150,don't,English
92575,10150,even,English
92576,10150,get,English
92577,10150,back,English
92578,10150,to,English
92579,10150,your,English
92580,10150,customers,English
92581,10150,when,English
92582,10150,we,English
92583,10150,ask,English
92584,10150,to,English
92585,10150,speak,English
92586,10150,to,English
92587,10150,an,English
92588,10150,agent,English
92589,10150,.,Symbol
92590,10151,Same,English
92591,10151,reply,English
92592,10151,over,English
92593,10151,and,English
92594,10151,over,English
92595,10151,again,English
92596,10151,but,English
92597,10151,no,English
92598,10151,agent,English
92599,10151,will,English
92600,10151,call,English
92601,10151,or,English
92602,10151,text,English
92603,10151,.,Symbol
92604,10152,Lebsack,NameEntity
92605,10152,mame,Sin-Eng
92606,10152,oyage,Sin-Eng
92607,10152,inbox,English
92608,10152,eka,Sin-Eng
92609,10152,baluwada,Sin-Eng
92610,10152,?,Symbol
92611,10152,ko,Sin-Eng
92612,10152,thama,Sin-Eng
92613,10152,mage,Sin-Eng
92614,10152,prashnayata,Sin-Eng
92615,10152,wisadum,Sin-Eng
92616,10152,na,Sin-Eng
92617,10152,.,Symbol
92618,10153,:P,Symbol
92619,10153,api,Sin-Eng
92620,10153,Batz,NameEntity
92621,10153,4G,NameEntity
92622,10153,walata,Sin-Eng
92623,10153,maru,Sin-Eng
92624,10153,una,Sin-Eng
92625,10153,.,Symbol
92626,10154,Nitharama,Sin-Eng
92627,10154,chek,English
92628,10154,karanna,Sin-Eng
92629,10154,be,English
92630,10154,sim,NameEntity
92631,10154,3k,Sin-Eng
92632,10154,thiyena,Sin-Eng
92633,10154,nisa,Sin-Eng
92634,10155,Lassanai,Sin-Eng
92635,10155,bro,English
92636,10156,Signal,English
92637,10156,adui,Sin-Eng
92638,10156,3g,NameEntity
92639,10156,welawakata,Sin-Eng
92640,10156,4g,NameEntity
92641,10156,.,Symbol
92642,10157,tikak,Sin-Eng
92643,10157,load,English
92644,10157,wela,Sin-Eng
92645,10157,nawathinawa,Sin-Eng
92646,10157,.,Symbol
92647,10158,Matara,NameEntity
92648,10158,town,English
92649,10158,eke,Sin-Eng
92650,10158,Aparade,Sin-Eng
92651,10158,active,English
92652,10158,kare,Sin-Eng
92653,10158,..,Symbol
92654,10159,Matara,NameEntity
92655,10159,kattiya,Sin-Eng
92656,10159,active,English
92657,10159,karanna,Sin-Eng
92658,10159,epa,Sin-Eng
92659,10159,.,Symbol
92660,10160,working,English
92661,10160,from,English
92662,10160,is,English
92663,10160,easy,English
92664,10160,.,Symbol
92665,10161,but,English
92666,10161,you,NameEntity
92667,10161,have,English
92668,10161,to,English
92669,10161,go,English
92670,10161,Batz,NameEntity
92671,10161,office,English
92672,10161,.,Symbol
92673,10161,!,Symbol
92674,10161,😂,Symbol
92675,10161,😂,Symbol
92676,10162,Happy,English
92677,10162,Birthday,English
92678,10162,to,English
92697,10162,you,English
92680,10162,Angiiii,English
92681,10162,..,Symbol
92682,10162,❤,Symbol
92683,10162,❤,Symbol
92684,10162,❤,Symbol
92685,10163,Kawada,Sin-Eng
92686,10163,wenakan,Sin-Eng
92687,10163,denawada,Sin-Eng
92688,10164,Worst,English
92689,10164,wifi,NameEntity
92690,10164,connection,English
92691,10164,ever,English
92692,10164,.,Symbol
92693,10165,Dont,English
92694,10165,buy,English
92695,10165,this,English
92696,10165,shit,English
92697,10165,anyone,English
92698,10166,🖕,Symbol
92699,10166,🖕,Symbol
92700,10166,🖕,Symbol
92701,10166,Pending,English
92702,10166,contract,English
92703,10166,F,English
92704,10166,%,Symbol
92705,10166,$,Symbol
92706,10166,&,English
92707,10166,#,Symbol
92708,10166,Lebsack,NameEntity
92709,10167,Intent,English
92710,10167,package,English
92711,10167,akak,Sin-Eng
92712,10167,nadda,Sin-Eng
92713,10167,.,Symbol
92714,10168,Reload,English
92715,10168,kranna,Sin-Eng
92716,10168,onada,Sin-Eng
92717,10169,Kaba,Sin-Eng
92718,10169,edala,Sin-Eng
92719,10169,maDilmii,Sin-Eng
92720,10169,.,Symbol
92721,10170,දකුණු,Sinhala
92722,10170,රටට,Sinhala
92723,10170,ජය,Sinhala
92724,10171,I,English
92725,10171,get,English
92726,10171,5,NameEntity
92727,10171,gb,NameEntity
92728,10172,My,English
92729,10172,fibre,English
92730,10172,speed,English
92731,10172,is,English
92732,10172,50,NameEntity
92733,10172,mbps,NameEntity
92734,10172,since,English
92735,10172,Feb,English
92736,10173,සෙම්ලැක්,NameEntity
92737,10173,ගන්න,Sinhala
92738,10173,එපා,Sinhala
92739,10173,..,Symbol
92740,10174,කම්ප්ලේන්,Eng-Sin
92741,10174,දාන්න,Sinhala
92742,10174,කෝල්,Eng-Sin
92743,10174,ගත්තාම,Sinhala
92744,10174,ප්‍රශ්නෙ,Sinhala
92745,10174,කියනකොට,Sinhala
92746,10174,කොල්,Eng-Sin
92747,10174,එක,Sinhala
92748,10174,කට්,Eng-Sin
92749,10174,කරනවා,Sinhala
92750,10175,Reloard,English
92751,10175,pakage,English
92752,10175,ekada,Sin-Eng
92753,10176,Dear,English
92754,10176,customer,English
92755,10176,",",Symbol
92756,10176,you,English
92757,10176,have,English
92758,10176,successfully,English
92759,10176,recharged,English
92760,10176,your,English
92761,10176,account,English
92762,10176,with,English
92763,10176,Rs,English
92764,10176,.,Symbol
92765,10176,250,NameEntity
92766,10176,",",Symbol
92767,10176,You,English
92768,10176,have,English
92769,10176,an,English
92770,10176,available,English
92771,10176,balance,English
92772,10176,of,English
92773,10176,Rs,English
92774,10176,.,Symbol
92775,10176,250,NameEntity
92776,10176,.,Symbol
92777,10177,valid,English
92778,10177,till,English
92779,10177,7-Jun,NameEntity
92780,10177,/,Symbol
92781,10177,2020,NameEntity
92782,10177,.,Symbol
92783,10178,😏,Symbol
92784,10178,😏,Symbol
92785,10178,😏,Symbol
92786,10178,iam,English
92787,10178,waiting,English
92788,10179,Thanxx,English
92789,10179,Gerhold,NameEntity
92790,10180,Apit,Sin-Eng
92791,10180,3g,NameEntity
92792,10180,na,Sin-Eng
92793,10180,bn,Sin-Eng
92794,10180,Gerhold,NameEntity
92795,10180,wala,Sin-Eng
92796,10181,දැන්,Sinhala
92797,10181,ගෙදර,Sinhala
92798,10181,ඉඳන්,Sinhala
92799,10181,කැම්පස්,Eng-Sin
92800,10181,එකේ,Sinhala
92801,10181,වැඩ,Sinhala
92802,10181,කරද්දී,Sinhala
92803,10181,",",Symbol
92804,10181,ඉස්කොලේ,Mixed
92805,10181,වැඩ,Sinhala
92806,10181,කරද්දී,Sinhala
92807,10181,",",Symbol
92808,10181,Office,English
92809,10181,වැඩ,Sinhala
92810,10181,කරද්දී,Sinhala
92811,10181,Data,English
92812,10181,ගැන,Sinhala
92813,10181,කරදර,Sinhala
92814,10181,වෙන්න,Sinhala
92815,10181,දෙයක්,Sinhala
92816,10181,නෑ,Sinhala
92817,10181,...,Symbol
92818,10182,Batz,NameEntity
92819,10182,වෙතින්,Sinhala
92820,10182,LYNKED,NameEntity
92821,10182,",",Symbol
92822,10182,Zoom,NameEntity
92823,10182,",",Symbol
92824,10182,Google,NameEntity
92825,10182,Meet,NameEntity
92826,10182,",",Symbol
92827,10182,Microsoft,NameEntity
92828,10182,Teams,NameEntity
92829,10182,",",Symbol
92830,10182,Skype,NameEntity
92831,10182,",",Symbol
92832,10182,Webex,NameEntity
92833,10182,සඳහා,Sinhala
92834,10182,අඩුම,Sinhala
92835,10182,මිලට,Sinhala
92836,10182,Data,English
92837,10182,Package,English
92838,10182,එකක්,Sinhala
92839,10182,ගන්න,Sinhala
92840,10182,පුළුවන්,Sinhala
92841,10183,●,Symbol
92842,10183,Meet,NameEntity
92843,10183,Lite,NameEntity
92844,10183,:,Symbol
92845,10183,30GB,NameEntity
92846,10183,රු,Sinhala
92847,10183,.,Symbol
92848,10183,195,NameEntity
92849,10183,/,Symbol
92850,10183,-,Symbol
92851,10184,●,Symbol
92852,10184,Meet,NameEntity
92853,10184,Max,NameEntity
92854,10184,:,Symbol
92855,10184,100GB,NameEntity
92856,10184,රු,Sinhala
92857,10184,.,Symbol
92858,10184,490,NameEntity
92859,10184,/,Symbol
92860,10184,-,Symbol
92861,10185,MyBatz,NameEntity
92862,10185,App,English
92863,10185,එකෙන්,Sinhala
92864,10185,හෝ,Sinhala
92865,10185,https://internetvas.Batz.lk,NameEntity
92866,10185,අපේ,Sinhala
92867,10185,Batz,NameEntity
92868,10185,Broadband,NameEntity
92869,10185,Portal,English
92870,10185,එකට,Sinhala
92871,10185,log,English
92872,10185,වෙලා,Sinhala
92873,10185,ඔයාට,Sinhala
92874,10185,ගැලපෙන,Sinhala
92875,10185,Meet,NameEntity
92876,10185,Data,English
92877,10185,add-on,English
92878,10185,එක,Sinhala
92879,10185,Active,English
92880,10185,කරගන්න,Sinhala
92881,10185,!,Symbol
92882,10185,#Batz,NameEntity
92883,10185,#Internet,English
92884,10185,#Meet,English
92885,10185,#databundles,English
92886,10185,#GoogleMeet,NameEntity
92887,10186,Gerhold,NameEntity
92888,10186,4G,NameEntity
92889,10186,sim,NameEntity
92890,10186,thama,Sin-Eng
92891,10186,nadda,Sin-Eng
92892,10186,?,Symbol
92893,10186,Thiyenawanm,Sin-Eng
92894,10186,kohenda,Sin-Eng
92895,10186,ganna,Sin-Eng
92896,10186,ona,Sin-Eng
92897,10186,?,Symbol
92898,10187,Mata,Sin-Eng
92899,10187,thama,Sin-Eng
92900,10187,10,NameEntity
92901,10187,mb,NameEntity
92902,10187,witharai,Sin-Eng
92903,10187,hambenne,Sin-Eng
92904,10188,Hey,English
92905,10188,..,Symbol
92906,10188,eazy,NameEntity
92907,10188,cash,NameEntity
92908,10188,හරහා,Sinhala
92909,10188,මුදල්,Sinhala
92910,10188,යැවීමට,Sinhala
92911,10188,ගිණුමේ,Sinhala
92912,10188,ඉතිරි,Sinhala
92913,10188,විය,Sinhala
92914,10188,යුතු,Sinhala
92915,10188,අවම,Sinhala
92916,10188,ශේෂය,Sinhala
92917,10188,කීයද,Sinhala
92918,10188,...,Symbol
92919,10189,මම,Sinhala
92920,10189,රෙජිස්ටර්,Eng-Sin
92921,10189,වී,Sinhala
92922,10189,මුදල්,Sinhala
92923,10189,යැවීමට,Sinhala
92924,10189,උත්සාහ,Sinhala
92925,10189,කිරීමේදී,Sinhala
92926,10189,error,English
92927,10189,code,English
92928,10189,එකක්,Sinhala
92929,10189,එනවා,Sinhala
92930,10190,Ane,Sin-Eng
92931,10190,labba,Sin-Eng
92932,10190,thama,Sin-Eng
92933,10190,...,Symbol
92934,10191,3g,NameEntity
92935,10191,නේද,Sinhala
92936,10191,?,Symbol
92937,10191,speed,English
92938,10191,eka,Sin-Eng
92939,10191,kohomadha,Sin-Eng
92940,10191,?,Symbol
92941,10192,Crazy,English
92942,10193,අයිසේ,Sinhala
92943,10193,Sri,NameEntity
92944,10193,Lanka,NameEntity
92945,10193,Zemlak,NameEntity
92946,10193,PLC,English
92947,10193,ඕක,Sinhala
92948,10193,ඔහෙලට,Sinhala
92949,10193,හරියට,Sinhala
92950,10193,කරගන්න,Sinhala
92951,10193,බැරි,Sinhala
92952,10193,නම්,Sinhala
92953,10193,දෙනවා,Sinhala
92954,10193,ළමයෙකුට,Sinhala
92955,10193,",",Symbol
92956,10193,නමට,Sinhala
92957,10193,අධිවේගී,Sinhala
92958,10193,internet,English
92959,10193,..,Symbol
92960,10194,දවස්,Sinhala
92961,10194,4ක්,Sinhala
92962,10194,තිස්සේ,Sinhala
92963,10194,download,English
92964,10194,speed,English
92965,10194,කියල,Sinhala
92966,10194,එකක්,Sinhala
92967,10194,ඇත්තේම,Sinhala
92968,10194,නෑ,Sinhala
92969,10194,..,Symbol
92970,10195,Page,English
92971,10195,එකක්,Sinhala
92972,10195,load,English
92973,10195,වෙන්න,Sinhala
92974,10195,විනාඩි,Sinhala
92975,10195,5ක්,Sinhala
92976,10195,යනවා,Sinhala
92977,10195,..,Symbol
92978,10196,යකෝ,Sinhala
92979,10196,මාසෙකට,Sinhala
92980,10196,දවසක්,Sinhala
92981,10196,මුන්ට,Sinhala
92982,10196,කෝල්,Eng-Sin
92983,10196,කරලාම,Sinhala
92984,10196,එපා,Sinhala
92985,10196,වෙලා,Sinhala
92986,10196,..,Symbol
92987,10197,මොනවා,Sinhala
92988,10197,නැතත්,Sinhala
92989,10197,වෙලාවට,Sinhala
92990,10197,බිල,Sinhala
92991,10197,නම්,Sinhala
92992,10197,එවනවා,Sinhala
92993,10197,😂,Symbol
92994,10198,signl,English
92995,10198,poddakwat,Sin-Eng
92996,10198,na,Sin-Eng
92997,10199,Thank,English
92998,10199,u,English
92999,10199,Gerhold,NameEntity
93000,10199,😍,Symbol
93001,10199,😍,Symbol
93002,10199,😍,Symbol
93003,10200,Mona,Sin-Eng
93004,10200,speed,English
93005,10200,patta,Sin-Eng
93006,10200,charter,NameEntity
93007,10200,network,English
93008,10200,(,Symbol
93009,10200,kekirawa,NameEntity
93010,10200,),Symbol
93011,10200,awilla,Sin-Eng
93012,10200,balanna,Sin-Eng
93013,10200,hinganno,Sin-Eng
93014,10200,2,NameEntity
93015,10200,akatuwunoth,Sin-Eng
93016,10200,ahama,Sin-Eng
93017,10200,tamai,Sin-Eng
93018,10201,මට,Sinhala
93019,10201,4G,NameEntity
93020,10201,රවුටරයක්,Mixed
93021,10201,තියෙනවා,Sinhala
93022,10201,Batz,NameEntity
93023,10202,Budu,Sin-Eng
93024,10202,saranai,Sin-Eng
93025,10202,jaya,Sin-Eng
93026,10202,wewa,Sin-Eng
93027,10203,Lebsack,NameEntity
93028,10203,nam,Sin-Eng
93029,10203,wadakma,Sin-Eng
93030,10203,na,Sinhala
93031,10204,Omg,English
93032,10204,😳,Symbol
93033,10204,1000Mbps,NameEntity
93034,10204,weeeww,English
93035,10204,...,Symbol
93036,10205,කොහොමද,Sinhala
93037,10205,90Gb,NameEntity
93038,10205,packege,English
93039,10205,එක,Sinhala
93040,10205,තත්ත්පර,Sinhala
93041,10205,90කින්,Sinhala
93042,10205,ඉවරවෙනකොට,Sinhala
93043,10205,...,Symbol
93044,10206,Unlimited,English
93045,10206,connection,English
93046,10206,ඕනි,Sinhala
93047,10206,...,Symbol
93048,10207,17,NameEntity
93049,10207,versions,English
93050,10207,..,Symbol
93051,10207,So,English
93052,10207,far,English
93053,10208,Batz,NameEntity
93054,10208,4G,NameEntity
93055,10208,Router,English
93056,10208,ekata,Sin-Eng
93057,10208,Puluwanm,Sin-Eng
93058,10208,da,Sin-Eng
93059,10209,Google,NameEntity
93060,10209,meet,NameEntity
93061,10209,wlt,Sin-Eng
93062,10209,meka,Sin-Eng
93063,10209,wada,Sin-Eng
93064,10209,krnwd,Sin-Eng
93065,10210,Happy,English
93066,10210,birthday,English
93067,10210,A,NameEntity
93068,10210,D,NameEntity
93069,10210,W,NameEntity
93070,10211,Bartell,NameEntity
93071,10211,",",Symbol
93072,10211,You,English
93073,10211,have,English
93074,10211,cut,English
93075,10211,my,English
93076,10211,line,English
93077,10211,without,English
93078,10211,any,English
93079,10211,reason,English
93080,10211,and,English
93081,10211,I,English
93082,10211,wanted,English
93083,10211,to,English
93084,10211,contact,English
93085,10211,your,English
93086,10211,customer,English
93087,10211,agent,English
93088,10211,.,Symbol
93089,10212,Unfortunately,English
93090,10212,your,English
93091,10212,customer,English
93092,10212,care,English
93093,10212,line,English
93094,10212,doesn't,English
93095,10212,work,English
93096,10212,",",Symbol
93097,10212,I,English
93098,10212,tried,English
93099,10212,to,English
93100,10212,call,English
93101,10212,you,English
93102,10212,on,English
93103,10212,1717,NameEntity
93104,10212,and,English
93105,10212,7127557,NameEntity
93106,10212,77,NameEntity
93107,10212,but,English
93108,10212,couldn't,English
93109,10212,connect,English
93110,10212,from,English
93111,10212,last,English
93112,10212,two,English
93113,10212,dates,English
93114,10212,.,Symbol
93115,10213,Then,English
93116,10213,I,English
93117,10213,tried,English
93118,10213,contact,English
93119,10213,you,English
93120,10213,on,English
93121,10213,1123305,NameEntity
93122,10213,50,NameEntity
93123,10213,",",Symbol
93124,10213,and,English
93125,10213,it's,English
93126,10213,engaged,English
93127,10213,even,English
93128,10213,doesn't,English
93129,10213,work,English
93130,10213,that,English
93131,10213,number,English
93132,10213,.,Symbol
93133,10214,You,English
93134,10214,don't,English
93135,10214,even,English
93136,10214,care,English
93137,10214,your,English
93138,10214,customers,English
93139,10214,",",Symbol
93140,10214,you,English
93141,10214,guys,English
93142,10214,are,English
93143,10214,worst,English
93144,10214,.,Symbol
93145,10215,Thoroughly,English
93146,10215,disappointed,English
93147,10215,about,English
93148,10215,your,English
93149,10215,services,English
93150,10215,",",Symbol
93151,10215,help,English
93152,10215,me,Sin-Eng
93153,10215,to,English
93154,10215,contact,English
93155,10215,your,English
93156,10215,agent,English
93157,10215,.,Symbol
93158,10216,Don't,English
93159,10216,send,English
93160,10216,me,Sin-Eng
93161,10216,links,English
93162,10216,to,English
93163,10216,send,English
93164,10216,your,English
93165,10216,complaints,English
93166,10216,",",Symbol
93167,10216,I,English
93168,10216,have,English
93169,10216,done,English
93170,10216,and,English
93171,10216,no,English
93172,10216,responses,English
93173,10216,yet,English
93174,10216,.,Symbol
93175,10216,🖕,Symbol
93176,10216,🏻,Symbol
93177,10216,🖕,Symbol
93178,10216,🏻,Symbol
93179,10216,🖕,Symbol
93180,10216,🏻,Symbol
93181,10216,🖕,Symbol
93182,10216,🏻,Symbol
93183,10217,Happy,English
93184,10217,Deepawali,NameEntity
93185,10218,Adara,Sin-Eng
93186,10218,mal,Sin-Eng
93187,10218,pawane,Sin-Eng
93188,10218,Lebsack,NameEntity
93189,10218,matanam,Sin-Eng
93190,10218,1,NameEntity
93191,10219,මේ,Sinhala
93192,10219,සත්ක්‍රියාවට,Sinhala
93193,10219,දායකත්වය,Sinhala
93194,10219,දක්වපු,Sinhala
93195,10219,සියලුම,Sinhala
93196,10219,දෙනාට,Sinhala
93197,10219,තුනුරුවන්ගෙම,Sinhala
93198,10219,සරනයි,Sinhala
93199,10219,ජේසුසමිදුන්ගේ,Sinhala
93200,10219,පිහිටයි,Sinhala
93201,10219,.,Symbol
93202,10220,ඇත්තම,Sinhala
93203,10220,කතාව,Sinhala
93204,10220,කිසිම,Sinhala
93205,10220,වැඩක්,Sinhala
93206,10220,නැහැ,Sinhala
93207,10220,ඔයාලගේ,Sinhala
93208,10220,සර්විස්,Eng-Sin
93209,10220,.,Symbol
93210,10221,කවරේජ්,Eng-Sin
93211,10221,එක,Sinhala
93212,10221,බිංදුවයි,Sinhala
93213,10221,.,Symbol
93214,10222,Gerhold,NameEntity
93215,10222,4G,NameEntity
93216,10222,කියලා,Sinhala
93217,10222,දාන්නවත්,Sinhala
93218,10222,එපා,Sinhala
93219,10222,4G,NameEntity
93220,10222,වලටත්,Sinhala
93221,10222,එක්කම,Sinhala
93222,10222,ලැජ්ජයි,Sinhala
93223,10222,.,Symbol
93224,10223,Gerhold,NameEntity
93225,10223,වලින්,Sinhala
93226,10223,ඩවුන්ලෝඩ්,Eng-Sin
93227,10223,කරන්වට,Sinhala
93228,10223,වඩා,Sinhala
93229,10223,හොදයි,Sinhala
93230,10223,.,Symbol
93231,10223,ඩේටා,Eng-Sin
93232,10223,ඉවරවෙච්ච,Sinhala
93233,10223,ලෙබ්සැක්,NameEntity
93234,10223,රවුටරේකින්,Mixed
93235,10223,ඩවුන්,Eng-Sin
93236,10223,ලෝඩ්,Eng-Sin
93237,10223,කරනවා,Sinhala
93238,10223,.,Symbol
93239,10224,ඩේටා,Eng-Sin
